"","publisher","journal","role","editor","affiliation","url","date"
"2841","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Masayuki Shimada","Associate Professor, Department of Applied Animal Science Hiroshima University, Japan","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2842","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Dr.Tamara Zackova","Gynecologist, Gyncentrum Prague Hloubetínská 13/3, 198 00 Praha 9 - Hloubetín, http://www.gyncentrum.cz/, Czech Republic","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2843","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Junya ITO","Associate Professor, Department of Veterinary Medicine Azabu University, Japan","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2844","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Abolfazl Shirazi","Associate Professor, Head of Department of Reproductive Biotechnology, Avicenna Research Institute ACECR, Iran","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2845","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Baris Ata","Assisted Reproductive Unit, Department of Obstetrics and Gynecology Uludag University, Bursa, Turkey","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2846","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Maria D. Ivanova","Associate Professor, Institute Biology & Immunology of Reproduction Bulgarian Academy of Sciences, Bulgaria","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2847","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Takehito Kaneko","Associate Professor, Graduate School of Medicine Kyoto University, Japan","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2848","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Xuesong Wen","Associate Professor, Department of Gynaecology 1st Affiliated Hospital of Harbin Medical University, China","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2849","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Kutluk Oktay","Reproductive Specialists of New York, Institute for Fertility Preservation, New York Medical College USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2850","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Jean M Feugang","Assistant Research Professor, Department of Animal & Dairy Sciences Mississippi State University, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2851","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Shin-ichi Horike","Assistant Professor, Institute for Gene Research Kanazawa University, Japan","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2852","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Vlatka Tomic","Specialist in Gynecology and Obstetrics, Department Ob/Gynecology University of Zagreb, Croatia","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2853","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Mary Hagedorn","Adjunct Faculty, Smithsonian Institution/Hawaii Institute of Marine Biology Hawaii, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2854","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Stoytcheva Zoia Raykova","Junior Researcher, Institute of Biogenesis Research University of Hawaii at Manoa, Honolulu, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2855","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Elisabetta Tosti","Animal Physiology and Evolution Laboratory, Stazione Zoologica Anton Dohrn Villa Comunale Italy","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2856","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Paolo Giovanni Artini","Member of the Faculty of Medicine and Surgery University of Pisa, Italy","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2857","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Aditi Ranade","Department of Pathology, St. Luke?s Roosevelt Hospital Center Columbia University College of Physicians and Surgeons, New York, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2858","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Benny Almog","Lis Maternity Hospital, Tel Aviv Sourasky Medical Center Tel Aviv University, Israel","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2859","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Marek Malecki","Associate Professor of Genetics, Genomics, and Gene Therapy Western University of Health Sciences, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2860","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Emmanuel Peprah","NIH Office of the Director USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2861","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Michail Varras","Consultant in Obstetrics and Gynecology, Elena Venizelou General Maternity State Hospital Greece","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2862","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Deirdre Zander-Fox","Deputy Scientific Director, Embryology and Research Australia","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2863","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Michael M Alper","Director at Boston IVF USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2864","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Arav Amir","senior scientist for cryobiology and reproduction, Volcani Center Israel","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2865","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Pedro N. Barri","Head of the Department of Obstetrics and Gynaecology, Institut Universitari Dexeus Barcelona, Spain","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2866","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Josef Blankstein","Professor and Chairman, Chicago Medical School Rosalind Franklin University, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2867","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Peter Brinsden","Medical Director at Bourn Hall Clinic Cambridge University, UK","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2868","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Casper Robert","Professor, Division of Reproductive Endocrinology and Infertility, Department of Obstetrics and Gynecology University of Toronto,","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2869","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Tien-cheng Chang","Assistant Professor of Obstetrics and Gynecology The University of Texas Health Science Center, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2870","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Jacques Cohen","Founders of Reprogenetics, Director of Typo-Galileo Research Laboratories USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2871","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","ByeongChun Lee","Professor, Department of Theriogenology and Biotechnology College of Veterinary Medicine Seoul National University, Republic of Korea","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2872","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Dalmeyer Paul","Reproductive Specialist, Life Healthcare Ltd South Africa","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2873","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Alan Hersh DeCherney","Head of Medicine Branch Eunice Kennedy ShriverNational Institute of Child Health and Human Development (NICHD) NIH, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2874","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Diedrich Klaus","Medical director University Hospital of Lübeck, Germany","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2875","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Jacques Donnez","Professor and Chairman, Department of Gynecology Catholic University of Louvain, Belgium","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2876","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Fauser Bart","Chair Department of Reproductive Medicine & Gynecology, Head Division of Woman & Baby University Medical Center Utrecht, Netherlands","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2877","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Eleonora Porcu","Head of the Center for Infertility and Assisted Reproduction University of Bologna, Italy","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2878","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Fischer Robert","Medical Director of the IVF-unit, The Fertility Center Hamburg Germany","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2879","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Frydman Rene","Head of the Department, Department of Gynecology and Obstetrics, Antoine Beclere Hospital France","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
