"","publisher","journal","role","editor","affiliation","url","date"
"120","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Jixiang Wu","Plant Science Department South Dakota State University, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"121","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Laurel Sillerud","Department of Biochemistry and Molecular Biology University of New Mexico, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"122","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Momiao Xiong","School of Public Health University of Texas, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"123","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Nengjun Yi","Department of Biostatistics University of Alabama, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"124","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Baojiang Chen","Department of Biostatistics University of Nebraska Medical Center, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"125","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Daniel G. Peterson","Institute for Genomics, Biocomp. & BiotechMississippi State University, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"126","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Chirayu Goswami","Department of Bioinformatics Thomas Jefferson University Hospitals, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"127","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Natalia Vinas","Mississippi State University, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"128","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Getachew A.Dagne","Department of Biostatistics University of South Florida, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"129","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Andrea Telatin","Bioinformatician, Quadram Institute, UK","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"130","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Wenfei Jin","Department of Biology,Southern University of Science and Technology, China","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"131","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Erich Baker","School of Engineering and Computer Science Baylor University, USA","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"132","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Giancarlo Castellano","Bioinformatician, Hospital Clinic of Barcelona, Spain","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"133","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Massoud Kaykhaii","","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"134","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Amandio Vieira","Biomedical Physiology and Kinesiology Simon Fraser University, Canada","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"135","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Mogens Fenger","Department of Clinical BiochemistryUniversity of Copenhagen, Denmark","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"136","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Janez Mavri","Laboratory for Biocomputing and Bioinformatics National Institute of Chemistry, Slovenia","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"137","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Sunny Iyuke","
","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"138","SciTechnol","Journal of Applied Bioinformatics & Computational Biology","Editorial Board","Gourish M. Naik","","https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php",2021-05-19
"139","SciTechnol","Archives of Clinical Pathology","Editorial Board","Alireza Heidari","Alireza Heidari, California south University, USA
","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"140","SciTechnol","Archives of Clinical Pathology","Editorial Board","Leonard I Boral, PhD","Department of Pathology and Laboratory MedicineUniversity of Kentucky Medical Center, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"141","SciTechnol","Archives of Clinical Pathology","Editorial Board","Monica T Garcia-Buitrago, MD","Department of PathologyUniversity of Miami, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"142","SciTechnol","Archives of Clinical Pathology","Editorial Board","Mony Fraer, PhD","Department of Internal MedicineUniversity of Iowa Hospitals & Clinics, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"143","SciTechnol","Archives of Clinical Pathology","Editorial Board","Sergey V Brodsky, PhD","Department of PathologyOhio State University, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"144","SciTechnol","Archives of Clinical Pathology","Editorial Board","Merce Jorda, PhD","Department of PathologyUniversity of Miami, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"145","SciTechnol","Archives of Clinical Pathology","Editorial Board","Yan Peng, PhD","Department of PathologyUT Southwestern Medical Center, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"146","SciTechnol","Archives of Clinical Pathology","Editorial Board","Jianhua Luo, PhD","Department of PathologyUniversity of Pittsburgh, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"147","SciTechnol","Archives of Clinical Pathology","Editorial Board","Qing C Chen, PhD","Feinberg School of Medicine Northwestern University, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"148","SciTechnol","Archives of Clinical Pathology","Editorial Board","Lucia Pirisi-Creek, PhD","Department of Pathology, Microbiology and Immunology University of South Carolina, USA","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"149","SciTechnol","Archives of Clinical Pathology","Editorial Board","Jay Kalra, PhD","Department of Pathology and Laboratory MedicineUniversity of Saskatchewan, Canada","https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php",2021-05-19
"150","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Naj Sharif, PhD","Executive Director, R&D, Santen Inc., CA USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"151","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Osmar Antonio Centurion, MD, PhD, FACC, FAHA","School of Medical Sciences Asuncion National UniversityAsunción, Paraguay","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"152","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Sandeep K. Vashist ","Immunodiagnostics Systems GmbHGermany","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"153","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Xianquan Zhan, MD, PhD","Hunan Engineering Laboratory for Structural Biology and Drug Design Xiangya Hospital Central South UniversityChina","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"154","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Michael Olive, PhD ","Nebraska Wesleyan University, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"155","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Vivian Alonso Garcia, PhD","Federal University of Uberlandia Institute of Genetics and Biochemistry Brazil","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"156","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Papakonstantinou Pagona, PhD","Ulster University, UK","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"157","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Yusuf Tutar,PhD ","Faculty of Pharmacy, University of Health Sciences,Turkey","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"158","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Chung-Yi Chen, PhD","School of Medical and Health Sciences Fooyin University","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"159","SciTechnol","Archives of Medical Biotechnology","Editorial Board","A. C. Matin , PhD","Stanford University School of Medicine, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"160","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Jianxun Song,PhD","The Pennsylvania State University College of Medicine, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"161","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Eshaghian-Wilner, PhD","University of Southern California, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"162","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Alexander M. Klibanov, PhD ","Massachusetts Institute of Technology, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"163","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Daniel L. Kaplan, PhD ","Florida State University, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"164","SciTechnol","Archives of Medical Biotechnology","Editorial Board","John D. Shaughnessy,PhD","Icahn School of Medicine, USA","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"165","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Moshi Geso, PhD","Department of Medical Sciences  RMIT University,  Australia","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"166","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Ashim K. Mitra, PhD","Department of Pharmaceutical Sciences,UMKC School of Pharmacy, United States","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"167","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Alexander B. Poletaev, PhD","Medical Research center Medical Research Center Immunculus, Russia","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"168","SciTechnol","Archives of Medical Biotechnology","Editorial Board","Anna V Hine , PhD","Department of Molecular BiologyAston University, UK","https://www.scitechnol.com/editorialboard-medical-biotechnology.php",2021-05-19
"169","SciTechnol","Archives of Transplantation","Editorial Board","Ken Anderson","David Geffen School of MedicineUniversity of California, USA","https://www.scitechnol.com/editorialboard-archives-transplantation.php",2021-05-19
"170","SciTechnol","Archives of Transplantation","Editorial Board","Joseph F Buell","Tulane Transplant InstituteTulane University, USA","https://www.scitechnol.com/editorialboard-archives-transplantation.php",2021-05-19
"171","SciTechnol","Archives of Transplantation","Editorial Board","Matthias Loebe","Department of SurgeryUniversity Of Miami, USA
 ","https://www.scitechnol.com/editorialboard-archives-transplantation.php",2021-05-19
"172","SciTechnol","Archives of Transplantation","Editorial Board","Marco A Caccamo","Assistant Clinical Professor Indiana University Health Indiana University, USA","https://www.scitechnol.com/editorialboard-archives-transplantation.php",2021-05-19
